2024-12-01 20:21:33.014 | INFO     | scripts.train_CUB:train_val:48 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'ip102', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 20, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [16, 32, 64], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': -1, 'n_class': 102, 'data_path': '../../data/ip102_v1.1/images/', 'data': {'train_set': {'list_path': './data/ip102/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/ip102/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/ip102/train.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_102_16.npy', 'CSQ_center': './CSQcenters/CSQ_102_16.npy', 'remarks': 'Ours', 'save_path': './results/ip102/Ours', 'save_center': './results/ip102/Ours/ours_16.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 45095}
2024-12-01 20:36:31.446 | INFO     | scripts.train_CUB:train_val:48 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'ip102', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 20, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [16, 32, 64], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': -1, 'n_class': 102, 'data_path': '../../data/ip102_v1.1/images/', 'data': {'train_set': {'list_path': './data/ip102/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/ip102/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/ip102/train.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_102_16.npy', 'CSQ_center': './CSQcenters/CSQ_102_16.npy', 'remarks': 'Ours', 'save_path': './results/ip102/Ours', 'save_center': './results/ip102/Ours/ours_16.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 45095}
2024-12-01 20:36:31.446 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 1/1000 20:36:31 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 20:39:23.651 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.041936758509341705, center loss: 29.546164877712727, pair loss: 0
2024-12-01 20:39:23.651 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 2/1000 20:39:23 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 20:42:15.336 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.036689373745140454, center loss: 25.847119141370058, pair loss: 0
2024-12-01 20:42:15.336 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 3/1000 20:42:15 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 20:45:06.889 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.03440878678456689, center loss: 24.239764481782913, pair loss: 0
2024-12-01 20:47:34.079 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 20:47:34.080 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 3/1000 20:42:15 bits: 16 dataset: ip102 Best mAP: 0.4151620228941479, current mAP: 0.4151620228941479
2024-12-01 20:47:34.080 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 4/1000 20:47:34 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 20:50:25.615 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.032877270253837534, center loss: 23.16040451079607, pair loss: 0
2024-12-01 20:50:25.615 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 5/1000 20:50:25 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 20:52:19.545 | INFO     | scripts.train_CUB:train_val:48 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'ip102', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 20, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [16, 32, 64], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': -1, 'n_class': 102, 'data_path': '../../data/ip102_v1.1/images/', 'data': {'train_set': {'list_path': './data/ip102/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/ip102/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/ip102/train.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_102_16.npy', 'CSQ_center': './CSQcenters/CSQ_102_16.npy', 'remarks': 'Ours', 'save_path': './results/ip102/Ours', 'save_center': './results/ip102/Ours/ours_16.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 45095}
2024-12-01 20:52:19.545 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 1/1000 20:52:19 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 20:55:12.039 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.041936758509341705, center loss: 29.546164877712727, pair loss: 0
2024-12-01 20:55:12.039 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 2/1000 20:55:12 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 20:58:03.112 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.036689373745140454, center loss: 25.847119141370058, pair loss: 0
2024-12-01 20:58:03.112 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 3/1000 20:58:03 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:00:56.209 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.03440878678456689, center loss: 24.239764481782913, pair loss: 0
2024-12-01 21:03:22.142 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 21:03:22.143 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 3/1000 20:58:03 bits: 16 dataset: ip102 Best mAP: 0.4151620228941479, current mAP: 0.4151620228941479
2024-12-01 21:03:22.143 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 4/1000 21:03:22 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:06:08.695 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.032877270253837534, center loss: 23.16040451079607, pair loss: 0
2024-12-01 21:06:08.695 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 5/1000 21:06:08 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:08:55.541 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.031597872857823436, center loss: 22.258918119594455, pair loss: 0
2024-12-01 21:08:55.541 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 6/1000 21:08:55 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:11:42.395 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.0305855005134082, center loss: 21.545553037896752, pair loss: 0
2024-12-01 21:14:37.888 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 21:14:37.888 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 6/1000 21:08:55 bits: 16 dataset: ip102 Best mAP: 0.49902139565060954, current mAP: 0.49902139565060954
2024-12-01 21:14:37.888 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 7/1000 21:14:37 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:17:33.427 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.029767879056380994, center loss: 20.969512408599257, pair loss: 0
2024-12-01 21:17:33.427 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 8/1000 21:17:33 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:20:25.972 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.02899326261212217, center loss: 20.423772344365716, pair loss: 0
2024-12-01 21:20:25.972 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 9/1000 21:20:25 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:23:18.776 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.028340502471682873, center loss: 19.963930731639266, pair loss: 0
2024-12-01 21:25:45.416 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 21:25:45.416 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 9/1000 21:20:25 bits: 16 dataset: ip102 Best mAP: 0.5487760669347564, current mAP: 0.5487760669347564
2024-12-01 21:25:45.416 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 10/1000 21:25:45 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:28:38.401 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7760024599149717, center loss: 20.41709043085575, pair loss: 526.6478214859962
2024-12-01 21:28:38.401 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 11/1000 21:28:38 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:31:31.517 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7651303491693862, center loss: 20.354229850694537, pair loss: 519.0458016991615
2024-12-01 21:31:31.518 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 12/1000 21:31:31 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:34:24.542 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7593986881540177, center loss: 20.288713965564966, pair loss: 515.0706158280373
2024-12-01 21:36:54.067 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 12/1000 21:31:31 bits: 16 dataset: ip102 Best mAP: 0.5487760669347564, current mAP: 0.5182631447510316
2024-12-01 21:36:54.067 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 13/1000 21:36:54 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:40:16.757 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7555043678757146, center loss: 20.201348742470145, pair loss: 512.4126304984093
2024-12-01 21:40:16.757 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 14/1000 21:40:16 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:43:07.248 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7526442670653052, center loss: 20.107122352346778, pair loss: 510.49055486917496
2024-12-01 21:43:07.248 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 15/1000 21:43:07 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:45:57.069 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7502305547396342, center loss: 19.974679544568062, pair loss: 508.9215474128723
2024-12-01 21:48:20.745 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 21:48:20.745 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 15/1000 21:43:07 bits: 16 dataset: ip102 Best mAP: 0.5550568365241952, current mAP: 0.5550568365241952
2024-12-01 21:48:20.745 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 16/1000 21:48:20 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:51:10.657 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7480811113161399, center loss: 19.850855534896255, pair loss: 507.5301125049591
2024-12-01 21:51:10.657 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 17/1000 21:51:10 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:54:00.343 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.745841574499793, center loss: 19.69978303089738, pair loss: 506.1025674343109
2024-12-01 21:54:00.343 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 18/1000 21:54:00 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 21:56:50.178 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7445539877769795, center loss: 19.575871186330914, pair loss: 505.31885409355164
2024-12-01 21:59:13.757 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 21:59:13.758 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 18/1000 21:54:00 bits: 16 dataset: ip102 Best mAP: 0.5565180133565529, current mAP: 0.5565180133565529
2024-12-01 21:59:13.758 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 19/1000 21:59:13 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:02:03.417 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7430767551381537, center loss: 19.4440536480397, pair loss: 504.40943282842636
2024-12-01 22:02:03.417 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 20/1000 22:02:03 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:04:50.653 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7420371688004082, center loss: 19.320433121174574, pair loss: 503.8003076314926
2024-12-01 22:04:50.654 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 21/1000 22:04:50 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:07:37.971 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7408543237557648, center loss: 19.20869437418878, pair loss: 503.0782552957535
2024-12-01 22:10:14.251 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 22:10:14.251 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 21/1000 22:04:50 bits: 16 dataset: ip102 Best mAP: 0.5691435541536726, current mAP: 0.5691435541536726
2024-12-01 22:10:14.251 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 22/1000 22:10:14 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:13:08.854 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7399975224589626, center loss: 19.07301759533584, pair loss: 502.61008685827255
2024-12-01 22:13:08.854 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 23/1000 22:13:08 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:16:28.652 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7390584893260442, center loss: 18.962402841076255, pair loss: 502.05884993076324
2024-12-01 22:16:28.653 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 24/1000 22:16:28 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:20:06.463 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.737719337230033, center loss: 18.799682775512338, pair loss: 501.2776661515236
2024-12-01 22:22:55.804 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 22:22:55.804 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 24/1000 22:16:28 bits: 16 dataset: ip102 Best mAP: 0.5997594203460238, current mAP: 0.5997594203460238
2024-12-01 22:22:55.804 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 25/1000 22:22:55 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:26:33.127 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.737084332340998, center loss: 18.693833593279123, pair loss: 500.9359559416771
2024-12-01 22:26:33.127 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 26/1000 22:26:33 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:30:13.055 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7364616375442937, center loss: 18.578597102314234, pair loss: 500.61235469579697
2024-12-01 22:30:13.055 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 27/1000 22:30:13 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:33:20.876 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7358750961351056, center loss: 18.473716562613845, pair loss: 500.3039162158966
2024-12-01 22:35:54.742 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 22:35:54.742 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 27/1000 22:30:13 bits: 16 dataset: ip102 Best mAP: 0.6115299673382486, current mAP: 0.6115299673382486
2024-12-01 22:35:54.742 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 28/1000 22:35:54 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:38:44.479 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7353606590142486, center loss: 18.35782883502543, pair loss: 500.0572392344475
2024-12-01 22:38:44.479 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 29/1000 22:38:44 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:41:31.643 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.734754573791585, center loss: 18.249741721898317, pair loss: 499.7381911277771
2024-12-01 22:41:31.643 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 30/1000 22:41:31 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:44:18.874 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7342357717507274, center loss: 18.16981164366007, pair loss: 499.4524983763695
2024-12-01 22:46:39.508 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 22:46:39.508 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 30/1000 22:41:31 bits: 16 dataset: ip102 Best mAP: 0.6201837420640557, current mAP: 0.6201837420640557
2024-12-01 22:46:39.509 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 31/1000 22:46:39 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:49:26.531 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7336519469606115, center loss: 18.04573622532189, pair loss: 499.16520231962204
2024-12-01 22:49:26.531 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 32/1000 22:49:26 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:52:13.601 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7330999239962152, center loss: 17.938446080312133, pair loss: 498.8835042119026
2024-12-01 22:52:13.601 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 33/1000 22:52:13 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 22:55:00.909 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7324925163113479, center loss: 17.874117467552423, pair loss: 498.51973301172256
2024-12-01 22:57:21.920 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 33/1000 22:52:13 bits: 16 dataset: ip102 Best mAP: 0.6201837420640557, current mAP: 0.6133262573430949
2024-12-01 22:57:21.920 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 34/1000 22:57:21 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 23:00:09.109 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.732070108170205, center loss: 17.773266406729817, pair loss: 498.32289040088654
2024-12-01 23:00:09.109 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 35/1000 23:00:09 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 23:02:56.499 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7319343697094748, center loss: 17.70224916562438, pair loss: 498.2984038591385
2024-12-01 23:02:56.499 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 36/1000 23:02:56 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 23:05:43.510 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.731590054643915, center loss: 17.60995096899569, pair loss: 498.1480928659439
2024-12-01 23:08:03.810 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-01 23:08:03.810 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 36/1000 23:02:56 bits: 16 dataset: ip102 Best mAP: 0.6332278544488151, current mAP: 0.6332278544488151
2024-12-01 23:08:03.810 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 37/1000 23:08:03 bits: 16 dataset: ip102 loss way: Ours training...
2024-12-01 23:10:50.868 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7311527014624143, center loss: 17.548670146614313, pair loss: 497.90118342638016
2024-12-01 23:10:50.868 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 38/1000 23:10:50 bits: 16 dataset: ip102 loss way: Ours training...
