2024-12-01 17:31:51.334 | INFO     | scripts.train_CUB:train_val:48 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'cifar10', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 20, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [16, 32, 64], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': -1, 'n_class': 10, 'data': {'train_set': {'list_path': './data/cifar10/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/cifar10/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/cifar10/train.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_10_64.npy', 'CSQ_center': './CSQcenters/CSQ_10_64.npy', 'remarks': 'Ours', 'save_path': './results/cifar10/Ours', 'save_center': './results/cifar10/Ours/ours_64.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 5000}
2024-12-01 17:40:57.617 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 10/1000 17:40:57 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:41:23.158 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7230490204654162, center loss: 0.11160919879330322, pair loss: 57.00775569677353
2024-12-01 17:41:23.158 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 11/1000 17:41:23 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:41:48.488 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7105447378339647, center loss: 0.07484549435321242, pair loss: 56.056847512722015
2024-12-01 17:41:48.488 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 12/1000 17:41:48 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:42:13.881 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7044374052482315, center loss: 0.05734269361710176, pair loss: 55.59196311235428
2024-12-01 17:44:43.098 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/cifar10/Ours
2024-12-01 17:44:43.098 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 12/1000 17:41:48 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8542262600712892
2024-12-01 17:44:43.098 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 13/1000 17:44:43 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:45:13.529 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7016922363752052, center loss: 0.04801147081889212, pair loss: 55.38447421789169
2024-12-01 17:45:13.529 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 14/1000 17:45:13 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:45:41.296 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7039329854747917, center loss: 0.2457636470790021, pair loss: 55.3637592792511
2024-12-01 17:45:41.296 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 15/1000 17:45:41 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:46:08.017 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7002222251288498, center loss: 0.0901217927748803, pair loss: 55.226276874542236
2024-12-01 17:47:53.967 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 15/1000 17:45:41 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8166918802927227
2024-12-01 17:47:53.967 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 16/1000 17:47:53 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:48:19.419 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6992971202995204, center loss: 0.07963359297718853, pair loss: 55.16371375322342
2024-12-01 17:48:19.419 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 17/1000 17:48:19 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:48:44.963 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6985316314274752, center loss: 0.051206512842327356, pair loss: 55.13166856765747
2024-12-01 17:48:44.963 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 18/1000 17:48:44 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:49:10.360 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6987702046768575, center loss: 0.09743668665760197, pair loss: 55.10430973768234
2024-12-01 17:50:56.234 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 18/1000 17:48:44 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8438352065976839
2024-12-01 17:50:56.235 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 19/1000 17:50:56 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:51:21.508 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6974428628064409, center loss: 0.047053996415343136, pair loss: 55.049843311309814
2024-12-01 17:51:21.508 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 20/1000 17:51:21 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:51:46.876 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6971276975885222, center loss: 0.051693710702238604, pair loss: 55.02032381296158
2024-12-01 17:51:46.876 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 21/1000 17:51:46 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:52:12.298 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.699169665952272, center loss: 0.18803997995564714, pair loss: 55.0452880859375
2024-12-01 17:53:58.362 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 21/1000 17:51:46 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8510883679618376
2024-12-01 17:53:58.362 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 22/1000 17:53:58 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:54:23.877 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6965938731084896, center loss: 0.04165092823677696, pair loss: 54.988194942474365
2024-12-01 17:54:23.877 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 23/1000 17:54:23 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:54:49.241 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.699571647221529, center loss: 0.22415792208630592, pair loss: 55.04093039035797
2024-12-01 17:54:49.242 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 24/1000 17:54:49 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:55:14.630 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6968326447885248, center loss: 0.04523961976519786, pair loss: 55.00345289707184
2024-12-01 17:57:00.459 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 24/1000 17:54:49 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8499183436626657
2024-12-01 17:57:00.459 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 25/1000 17:57:00 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:57:25.813 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7008592335483695, center loss: 0.301034100149991, pair loss: 55.06574213504791
2024-12-01 17:57:25.813 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 26/1000 17:57:25 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:57:51.185 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6981297414514083, center loss: 0.1415151982801035, pair loss: 55.00965905189514
2024-12-01 17:57:51.185 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 27/1000 17:57:51 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 17:58:16.587 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6968646155127997, center loss: 0.06817466026404873, pair loss: 54.98304432630539
2024-12-01 18:00:02.409 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 27/1000 17:57:51 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8500919979573475
2024-12-01 18:00:02.410 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 28/1000 18:00:02 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:00:27.732 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6971965017198007, center loss: 0.07850084506208077, pair loss: 54.99894976615906
2024-12-01 18:00:27.732 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 29/1000 18:00:27 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:00:53.107 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.696887913384015, center loss: 0.08942800998920575, pair loss: 54.96364784240723
2024-12-01 18:00:53.108 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 30/1000 18:00:53 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:01:18.555 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6968252628664428, center loss: 0.09072138037299737, pair loss: 54.95740610361099
2024-12-01 18:03:04.309 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 30/1000 18:00:53 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.84238014601635
2024-12-01 18:03:04.309 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 31/1000 18:03:04 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:03:29.651 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6963436045224154, center loss: 0.061325113056227565, pair loss: 54.94874620437622
2024-12-01 18:03:29.652 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 32/1000 18:03:29 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:03:55.037 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6959443454500995, center loss: 0.05498228286160156, pair loss: 54.92356592416763
2024-12-01 18:03:55.037 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 33/1000 18:03:55 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:04:20.456 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6981967717786378, center loss: 0.2018146437476389, pair loss: 54.95468062162399
2024-12-01 18:06:06.221 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 33/1000 18:03:55 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8515688007697612
2024-12-01 18:06:06.221 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 34/1000 18:06:06 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:06:31.633 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.696839304664467, center loss: 0.10139666523900814, pair loss: 54.947846710681915
2024-12-01 18:06:31.633 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 35/1000 18:06:31 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:06:57.022 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6958103851427005, center loss: 0.05139506695559248, pair loss: 54.91656655073166
2024-12-01 18:06:57.022 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 36/1000 18:06:57 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:07:22.407 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6975632921049867, center loss: 0.15274985489668325, pair loss: 54.95370137691498
2024-12-01 18:09:08.129 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 36/1000 18:06:57 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8488578998775116
2024-12-01 18:09:08.129 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 37/1000 18:09:08 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:09:33.574 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6958580801758585, center loss: 0.05183475147350691, pair loss: 54.919899463653564
2024-12-01 18:09:33.575 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 38/1000 18:09:33 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:09:58.910 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.696178575105305, center loss: 0.06139580815215595, pair loss: 54.935650527477264
2024-12-01 18:09:58.910 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 39/1000 18:09:58 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:10:24.357 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6958611848988111, center loss: 0.04458358261035755, pair loss: 54.92735558748245
2024-12-01 18:12:10.362 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 39/1000 18:09:58 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8414869586615389
2024-12-01 18:12:10.362 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 40/1000 18:12:10 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:12:35.904 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6983824530734292, center loss: 0.21587021771119907, pair loss: 54.95527642965317
2024-12-01 18:12:35.905 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 41/1000 18:12:35 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:13:01.268 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6961257940606226, center loss: 0.06940949420095421, pair loss: 54.92346543073654
2024-12-01 18:13:01.269 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 42/1000 18:13:01 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:13:26.749 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6982317966750905, center loss: 0.19484127781470306, pair loss: 54.96438121795654
2024-12-01 18:15:12.446 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 42/1000 18:13:01 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8383289734105871
2024-12-01 18:15:12.446 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 43/1000 18:15:12 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:15:37.804 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6955670412582687, center loss: 0.04256746606552042, pair loss: 54.906166672706604
2024-12-01 18:15:37.805 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 44/1000 18:15:37 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:16:03.217 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6988445761837537, center loss: 0.26349232206121087, pair loss: 54.94417995214462
2024-12-01 18:16:03.217 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 45/1000 18:16:03 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:16:28.639 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6957296766812289, center loss: 0.05025077142636292, pair loss: 54.91132569313049
2024-12-01 18:18:14.397 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 45/1000 18:16:03 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8472199242812145
2024-12-01 18:18:14.398 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 46/1000 18:18:14 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:18:39.761 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6966056340857397, center loss: 0.10494607104919851, pair loss: 54.92582732439041
2024-12-01 18:18:39.761 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 47/1000 18:18:39 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:19:05.161 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6985782362237761, center loss: 0.237092172348639, pair loss: 54.949506759643555
2024-12-01 18:19:05.161 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 48/1000 18:19:05 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:19:30.544 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6963091296485707, center loss: 0.06891154384356923, pair loss: 54.93842428922653
2024-12-01 18:21:16.304 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 48/1000 18:19:05 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8366666652304857
2024-12-01 18:21:16.304 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 49/1000 18:21:16 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:21:41.694 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6954359125487412, center loss: 0.04035239704535343, pair loss: 54.89799588918686
2024-12-01 18:21:41.694 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 50/1000 18:21:41 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:22:07.084 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6953960370413864, center loss: 0.04192218859679997, pair loss: 54.89330244064331
2024-12-01 18:22:07.084 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 51/1000 18:22:07 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:22:32.529 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6956844812707056, center loss: 0.05187587274122052, pair loss: 54.90611910820007
2024-12-01 18:24:18.301 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 51/1000 18:22:07 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8284102221983388
2024-12-01 18:24:18.301 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 52/1000 18:24:18 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:24:43.651 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6973616941065728, center loss: 0.15443973889341578, pair loss: 54.93605637550354
2024-12-01 18:24:43.651 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 53/1000 18:24:43 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:25:09.050 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6970791182940519, center loss: 0.15590419070213102, pair loss: 54.912277579307556
2024-12-01 18:25:09.051 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 54/1000 18:25:09 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:25:34.463 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6962770940382269, center loss: 0.10565258981660008, pair loss: 54.89916634559631
2024-12-01 18:27:20.183 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 54/1000 18:25:09 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8420420551790625
2024-12-01 18:27:20.183 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 55/1000 18:27:20 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:27:45.795 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6953552304943905, center loss: 0.04010443578590639, pair loss: 54.89186853170395
2024-12-01 18:27:45.796 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 56/1000 18:27:45 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:28:11.215 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6956392255010484, center loss: 0.06929077304084785, pair loss: 54.88513803482056
2024-12-01 18:28:11.216 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 57/1000 18:28:11 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:28:36.599 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6965879677217218, center loss: 0.11349063125089742, pair loss: 54.91587859392166
2024-12-01 18:30:22.375 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 57/1000 18:28:11 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8298530959038996
2024-12-01 18:30:22.375 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 58/1000 18:30:22 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:30:47.760 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6953506665893748, center loss: 0.04171230876818299, pair loss: 54.8898988366127
2024-12-01 18:30:47.760 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 59/1000 18:30:47 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:31:13.156 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6957528975945485, center loss: 0.07029616550425999, pair loss: 54.893098533153534
2024-12-01 18:31:13.156 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 60/1000 18:31:13 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:31:38.527 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6955079436302185, center loss: 0.04622522133286111, pair loss: 54.89779716730118
2024-12-01 18:33:24.296 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 60/1000 18:31:13 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8314440375800044
2024-12-01 18:33:24.297 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 61/1000 18:33:24 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:33:49.660 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6961689968652363, center loss: 0.0771414081682451, pair loss: 54.9191067814827
2024-12-01 18:33:49.660 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 62/1000 18:33:49 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:34:15.075 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6966615704041493, center loss: 0.11321449227398261, pair loss: 54.92194026708603
2024-12-01 18:34:15.075 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 63/1000 18:34:15 bits: 64 dataset: cifar10 loss way: Ours training...
2024-12-01 18:34:40.444 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.6960846879814244, center loss: 0.07734166010050103, pair loss: 54.9122531414032
2024-12-01 18:36:26.362 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 63/1000 18:34:15 bits: 64 dataset: cifar10 Best mAP: 0.8542262600712892, current mAP: 0.8400796632984211
